*Action(SiteID=UK|Country=GB|Currency=GBP|Version=1193),*Category,*Title,*Description,*ConditionID,PicURL,*Quantity,*Format,*StartPrice,*Duration,*Location,PostalCode,CustomLabel,Product:EAN,C:Brand,C:Colour,C:Material,C:Type,ShippingProfileName,ReturnProfileName,PaymentProfileName
Add,FILL-planters,"Blue Agapanthus Plant In Pot","<p>An artificial blue agapanthus supplied in its own pot, weighing 0.82kg. Made for indoor use, or a shaded spot outdoors.</p><ul><li>Material: Plastic</li><li>Colour: Blue</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/5ac7eda49a2e59862b5dc73db6b106dacfe6efb1-1500x1500.jpg|https://cdn.sanity.io/images/huh1e45n/production/262f5d53a0fe1303f506069741b1fd3f2bc53edc-1500x1500.jpg|https://cdn.sanity.io/images/huh1e45n/production/0c47b32b94f082734bbd477b07d588d857422f51-1500x1500.jpg|https://cdn.sanity.io/images/huh1e45n/production/7ac43a4f906db28f4dc4e41c6b1e41454d893d71-1500x1500.jpg",1,FixedPrice,27.00,GTC,Bourne End,SL8 5NF,"KK-PLNT-BLUE-BLU-001",5050140371886,"Kaiku","Blue","Plastic","Planters",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-living-room-storage,"Broadway Oak Chest of Drawers","<p>An oak chest of three drawers in a smoky grey finish, with ribbon-front drawers and a black rear panel. 120 x 50 x 85cm and 53kg, delivered fully assembled.</p><ul><li>Dimensions: 120 x 50 x 85 cm</li><li>Material: Oak, Linen</li><li>Colour: Oak, Grey, Brown</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/e31f6dea9ef258bbce880769e2f94d4ba1d91e5a-2000x1333.jpg|https://cdn.sanity.io/images/huh1e45n/production/7fb855e00f5551af7019f7f4111502dd8a5b1df1-2000x1333.jpg|https://cdn.sanity.io/images/huh1e45n/production/9fb9c7f675ef70c9c079d3f0c47c3a1f4cd93f86-1333x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/9be04a29b4799e0bf68c229e719cdde447e0e923-2000x1333.jpg|https://cdn.sanity.io/images/huh1e45n/production/7b085df6007f493f16ae9df4a321df75a348ed5c-1333x2000.jpg",1,FixedPrice,1079.00,GTC,Bourne End,SL8 5NF,"KK-COD-BRO-OAK-001",,"Kaiku","Oak","Oak","Living Room Storage",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-bedside-tables,"Broadway Oak Bedside Table","<p>A solid oak bedside table with one drawer and a geometric panelled drawer front, in a natural oak finish. 55 x 45 x 55cm and 16kg.</p><ul><li>Dimensions: 55 x 45 x 55 cm</li><li>Material: Oak, Marble</li><li>Colour: Oak, Brown, Natural</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/6f465636659f9ef3f0c7e6f1c57cd5abe01126e1-2000x1333.jpg|https://cdn.sanity.io/images/huh1e45n/production/6ab1b03018c5ddb5cd90f8ee05bd0c07c3ee0ca7-2000x1333.jpg|https://cdn.sanity.io/images/huh1e45n/production/2176bc898ed30187ed76aaf32ea39035f8f9ed4d-2000x1333.jpg|https://cdn.sanity.io/images/huh1e45n/production/42a7192be47620d9a47879b649d99d46b58456ca-2000x1335.jpg|https://cdn.sanity.io/images/huh1e45n/production/12b884b23f0deae201ca384a7dbbc2e79dd5c681-1333x2000.jpg",1,FixedPrice,506.00,GTC,Bourne End,SL8 5NF,"KK-BT-BRO-OAK-001",,"Kaiku","Oak","Oak","Bedside Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-sofas,"Candover Neutral Upholstered Sofa","<p>A three-seater sofa in neutral fabric with button-tufted back cushions, cylindrical bolster cushions and solid wooden legs. 210.5 x 98 x 84.5cm and 57.5kg, with a 46cm seat height.</p><ul><li>Dimensions: 210.5 x 98 x 84.5 cm</li><li>Material: Fabric, Wood</li><li>Colour: Neutral</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/e40702e7353a76b7eff2e32309491f56eadb89df-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/46b3af2dfccf9dbde4b4cdd6b464c8eba69bf2cf-2000x1334.jpg|https://cdn.sanity.io/images/huh1e45n/production/8cbaaf18079620c341224553423a3acb65e9770c-1334x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/172facf6e175eab85ebbaf6acad1083924ccc19f-1334x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/47b47d6f3e9a3a176f6f2eccdd433f95ea0f9c38-2000x1334.jpg|https://cdn.sanity.io/images/huh1e45n/production/7c0613d33c791105049bc4dffe72fe9f7930ce11-2000x1334.jpg",1,FixedPrice,1171.00,GTC,Bourne End,SL8 5NF,"KK-SOF-CAN-NEU-001",,"Kaiku","Neutral","Fabric","Sofas",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-garden-furniture,"Capri Collection Outdoor Dining Chair","<p>An outdoor dining chair with a metal frame and fabric upholstery in a neutral tone, 60 x 48 x 103cm and 13.2kg.</p><ul><li>Material: Fabric, Metal</li><li>Colour: Neutral</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/a29075e1c5e5d8bae9e06fe32047225e7537066d-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/917ca74edafd342322b3740674b67f3cbc8d7588-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/0551268d4df992802c7bfc3807689f741390ed37-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/305a93d6890ad283d9cc95094b0265a5f0ff1f54-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/a2a451d14498e6d4d608f92437601d584ebe3161-1600x1600.jpg",5,FixedPrice,300.00,GTC,Bourne End,SL8 5NF,"KK-GARF-CAPRI-NTL-001",5050140295182,"Kaiku","Neutral","Fabric","Garden Furniture",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-garden-furniture,"Capri Collection Outdoor Foot Stool","<p>An outdoor footstool in beige, woven from 5mm half-round HDPE wicker on an aluminium frame, with an Olefin cushion and acacia wood feet. 81 x 56 x 24cm and 7.7kg.</p><ul><li>Dimensions: 56 x 81 x 24 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/291ed4b0bc0686c33dab58aa77449d3eb6754c53-1600x1599.jpg|https://cdn.sanity.io/images/huh1e45n/production/5462810e57db9142506bf8ca86b006cc4d923d88-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/64c259d190c8c32e4b02b230fba37b3a13059033-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/487e180b348fa2bbeb4c832b344056c5298e3f38-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/2fc1ea8974019dc3fbaee2dfa0690db7bcfdc715-1600x1600.jpg",1,FixedPrice,331.00,GTC,Bourne End,SL8 5NF,"KK-GARF-CAPRI-001",5050140295489,"Kaiku","","","Garden Furniture",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-bedside-tables,"Charlton Ribbed Walnut 2 Drawer Bedside Table","<p>A walnut-finished bedside table with two soft-close drawers and horizontal ribbed fronts, in oak, oak veneer and MDF. 45 x 40 x 60cm and 29kg.</p><ul><li>Dimensions: 45 x 40 x 60 cm</li><li>Material: Walnut, Oak, MDF, Marble, Metal</li><li>Colour: Walnut, Brown, Oak, Natural</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/6e9a87c124399c456b1070af93c5cae482590d19-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/041f4c49614e6c34eb46b4a1a092590aa237d945-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/217f07ae5d8b48beb4626b39c2d56521677d5c4c-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/948a329cd783169ce1d7dd89a3a669242c9f49a3-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/442c1f30fdc459d5bcfea98f85bd003bd6f3b946-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/096b43bf17547a8297774c212d926b4c2c9126df-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/8ca354e6901e3708c80d899c90f8ffc27b6d1183-2000x2000.jpg",1,FixedPrice,452.00,GTC,Bourne End,SL8 5NF,"KK-BT-CHA-WAL-001",,"Kaiku","Walnut","Walnut","Bedside Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-desks,"Charlton Ribbed Walnut Desk","<p>A ribbed walnut desk with two soft-close drawers and two cupboards with internal shelving, in oak, oak veneer and MDF. 120 x 50 x 76cm and 71kg, delivered fully assembled.</p><ul><li>Dimensions: 120 x 50 x 76 cm</li><li>Material: Walnut, Oak, MDF, Marble, Metal</li><li>Colour: Walnut, Brown, Oak, Natural</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/f992a587e11bd4551a92c84c31f512de8979b030-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/78c0e3ec25d791b4d66af66d08bcc6101408486c-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/cda1f4ddb9b0f708c6620868532bb4e8a4eaf474-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/8ad099d422bfbbf3e2213eaac3c0da5d7d2ce387-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/cb97570fe7294c28fcdf3170aa6fd74ee9e0ee09-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/3ecd3075356ce552f0ff914135a09966c034c17d-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/bcdf2733e92ceb3bda26eea9c573768d834ae7c2-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/ce153d5113abe2774d722b64438d5f4f8aec3f23-2000x2000.jpg",1,FixedPrice,903.00,GTC,Bourne End,SL8 5NF,"KK-DSK-CHA-WAL-001",,"Kaiku","Walnut","Walnut","Desks",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-living-room-storage,"Charlton Ribbed Walnut Chest of Drawers","<p>A walnut chest of six handle-free drawers with horizontal ribbed fronts and a soft-close push-to-open action, in oak, oak veneer and MDF. 110 x 45 x 85cm and 88kg.</p><ul><li>Dimensions: 110 x 45 x 85 cm</li><li>Material: Walnut, Oak, MDF, Marble, Metal</li><li>Colour: Walnut, Brown, Oak, Natural</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/720d408377932664a37233051a4a50762dc5b796-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/815e38e0f787a86275f0d0474e3de2fc5fbb6c0d-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/e4d7f9a80bd2a4f7d08932be99e05501dc5e89f3-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/0ddb21c6287a80039e642a1d429c443e2fe20ad0-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/d0f857f401661aa2fd073c6a86b6f015d36e8030-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/d909df2289f4d5043ba01b355ffebe9a5982f48c-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/db8c1a965db9233f5faca1421bcc2740359e055d-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/28f26e1d311648d1cc42581f4144e03be0a24705-2000x2000.jpg",1,FixedPrice,1079.00,GTC,Bourne End,SL8 5NF,"KK-COD-CHA-WAL-001",,"Kaiku","Walnut","Walnut","Living Room Storage",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-bedside-tables,"Chilworth Grey Bedside Table","<p>A grey bedside table with one drawer and an open lower shelf, made from birch, MDF and painted wood on tapered legs. 35 x 35 x 60cm and 13kg.</p><ul><li>Dimensions: 35 x 35 x 60 cm</li><li>Material: Birch, MDF, Metal, Painted wood</li><li>Colour: Grey, Natural</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/b2c673f5689bc7eac81e848459de2e019226c382-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/955dc225c248576078aff5aed0b68c4a231e1b4a-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/0f0bcc3d610d2cf35b59efac52945d1663d2482a-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/ef8720f3dce7744c9720cccf00106f1efece1348-2000x2000.jpg",1,FixedPrice,180.00,GTC,Bourne End,SL8 5NF,"KK-BT-CHI-GRY-001",,"Kaiku","Grey","Birch","Bedside Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-living-room-storage,"Contour Collection 2 Drawer 2 Door Sideboard","<p>A wooden sideboard in a black finish with two drawers and two cupboard doors, 80 x 35 x 80cm and 15kg.</p><ul><li>Dimensions: 35 x 80 x 80 cm</li><li>Material: Wood</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/dfe37a380710835437458f736a6f252b1066016b-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/3204a64094551c0614df069b582d2296304899bb-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/9d631e99280da4560bb4f18ab8aa13eebe4e3943-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/b43de33d4b8556f691f1a0a5d6c236e445a0fcc0-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/58104955c143b19f829502507db16c52e4841d9c-1600x1600.jpg",5,FixedPrice,345.00,GTC,Bourne End,SL8 5NF,"KK-LIVS-CONTOUR-BLK-001",5050140433287,"Kaiku","Black","Wood","Living Room Storage",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-living-room-storage,"Contour Collection Pet Feeder Table","<p>A raised pet feeder table in wood with a black finish, 60 x 28 x 33cm and 6.5kg. Arrives pre-assembled.</p><ul><li>Dimensions: 28 x 60 x 33 cm</li><li>Material: Wood</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/74e20e06862f835b2e61c7fc712e028aa598395a-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/ca2fcaae8d86da7b7feb4158e18f9d9ed9445ff6-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/a24ab3ef72b78bb294b4c0c93e30aa9afb813b25-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/2b41297a009b711afdd5f35b4b008913d4f3b14f-1600x1600.jpg",2,FixedPrice,127.00,GTC,Bourne End,SL8 5NF,"KK-LIVS-CONTOUR-BLK-002",5050140433683,"Kaiku","Black","Wood","Living Room Storage",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-living-room-storage,"Delphine Collection Sliding Glass Dresser Top","<p>The Delphine Collection Sliding Glass Dresser Top not only accentuates your dresser but also revamps your overall décor with its modern design. Designed to harmoniously blend with various styles, the glass top provides a surface that can suit both traditional and contemporary settings. Crafted with high-quality glass, the Delphine Collection Dresser Top is not only but also durable, ensuring a long-lasting addition to your home. Measuring perfectly to fit atop standard dressers, it offers not just aesthetics but a practical solution for clutter management, allowing you to keep essentials within reach while displaying décor items. Whether you're showcasing your favourite photographs, decorative plants, or a soft lamp, this dresser top provides a versatile platform. It proves to be an excellent choice for any room, creating an atmosphere that enhances your living experience.</p><ul><li>Dimensions: 38 x 126 x 120 cm</li><li>Material: Wood</li><li>Colour: Brown</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/4604ff189f5acc9d56d101647c58ea949a05acfa-1600x1599.jpg|https://cdn.sanity.io/images/huh1e45n/production/1c2000dcef4433a5ee3f3e89c1d3c146917cce63-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/9ff768709240ac1b3309736ddf18351bcab94ceb-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/597e132be7b4c1db9660666bd8353e9484f57f69-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/7e021eeb123d816316c1aaeeae09000b70e979dd-1600x1600.jpg",4,FixedPrice,556.00,GTC,Bourne End,SL8 5NF,"KK-LIVS-DELPHINE-BRN-001",5050140465882,"Kaiku","Brown","Wood","Living Room Storage",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-living-room-storage,"Easton 2 Drawer Chest of Drawers","<p>An oak chest of two drawers with a sandblasted sunburst finish, gold-style semi-circular handles and a matching metal base. 90 x 45 x 85cm.</p><ul><li>Dimensions: 90 x 45 x 85 cm</li><li>Material: Metal, Oak, Walnut, Marble</li><li>Colour: Oak, Walnut</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/fe6f7538624fb1e05015ff4d06df21a1f9395650-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/bc77081ede2588fdd515021b2a6658cfbcbc5b37-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/9212df7b10a55a769e13c368ab9152da9c86f73e-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/6979fbe29ef0bda1a13bdffb5afe454c28771b4b-2000x2000.jpg",1,FixedPrice,880.00,GTC,Bourne End,SL8 5NF,"KK-COD-EAS-OAK-001",,"Kaiku","Oak","Metal","Living Room Storage",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-garden-furniture,"Echo Putty Grey Chair","<p>An outdoor chair in putty grey, moulded from weather-resistant plastic, 55 x 50 x 77cm and 5.5kg. Some assembly required.</p><ul><li>Dimensions: 50 x 55 x 77 cm</li><li>Material: Plastic</li><li>Colour: Grey</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/989c36383c883bbbbe727ab84e19df0805163ee5-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/1f49ae1804163ab195de32dcdffdb9b749bd2adf-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/1f49ae1804163ab195de32dcdffdb9b749bd2adf-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/ea671f2a081903f6cfb2fe08ffd7d6c28f23f7e9-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/ee03747ae54b9144f190d0e72d7e48b69b406bc7-1600x1600.jpg",5,FixedPrice,83.00,GTC,Bourne End,SL8 5NF,"KK-GARF-ECHO-GRY-001",5050140429884,"Kaiku","Grey","Plastic","Garden Furniture",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-side-tables,"Elmley Grey End Table","<p>A grey faux shagreen end table with a clear glass top and an antique-style brass surround. 45 x 45 x 60cm and 12kg.</p><ul><li>Dimensions: 45 x 45 x 60 cm</li><li>Material: Faux shagreen, Glass, Metal, Brass, Walnut, Linen</li><li>Colour: Grey, Brass, Walnut</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/938efbf024a9d683349235c9f9577c5bc11c3fa5-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/2c4bc579e4c75185feca90fcddc6528143945b0b-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/3cb9f58a593309747d6428771e43ce0988c871c1-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/26852853d8da4eeb7e8c7b1a672d7bf559bb2ab9-2000x2000.jpg",1,FixedPrice,529.00,GTC,Bourne End,SL8 5NF,"KK-ET-ELM-GRY-001",,"Kaiku","Grey","Faux shagreen","Side Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-console-tables,"Elmley Ivory Console Table","<p>A console table with a clear tempered glass top, an ivory faux shagreen base and an antique brass-style surround. 120 x 40 x 80cm and 24kg, delivered fully assembled.</p><ul><li>Dimensions: 120 x 40 x 80 cm</li><li>Material: Faux shagreen, Glass, Metal, Linen</li><li>Colour: Brass, Ivory, Grey</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/8cd2fd34ba1cae17d4bfcdab276f9e5258bc0e0e-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/93e4437b9514cffca68b553b2fcb530a75f34436-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/cb593899f86b9d78dcb3fbcf4e331579fc3e5dcb-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/2f8e018ab09fa6d80eef9d99adaa62cc873e9061-1200x1200.jpg|https://cdn.sanity.io/images/huh1e45n/production/219cd5ea63c92ed4d424246b801f7323cb32ee9a-2000x2000.jpg",1,FixedPrice,880.00,GTC,Bourne End,SL8 5NF,"KK-CON-ELM-IVY-001",,"Kaiku","Brass","Faux shagreen","Console Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-planters,"Eucalyptus Plant In Stone Effect Pot","<p>An artificial eucalyptus with silvery green foliage, supplied in a stone-effect pot. 19 x 19 x 23cm and 0.23kg, with no assembly needed.</p><ul><li>Dimensions: 19 x 19 x 23 cm</li><li>Material: Stone</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/b0a4e3c2e54763da08e766c3ae966e75f5e6577f-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/ad3f39f5c7e59150f663c5deb205acec16c8bc0b-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/af422f889f401d2b421686df467d88d159e22324-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/f7f323715f7f76655192057741b0934879fd9fca-1800x1800.jpg",1,FixedPrice,22.00,GTC,Bourne End,SL8 5NF,"KK-PLNT-EUCALYPTUS-001",5050140209486,"Kaiku","","Stone","Planters",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-console-tables,"Five Black Console Table","<p>A black console table in oak and oak veneer with the grain visible through the paint, and no drawers. 140 x 30 x 80cm and 20kg, delivered fully assembled.</p><ul><li>Dimensions: 140 x 30 x 80 cm</li><li>Material: Oak, Painted wood, Walnut, Marble, Metal, Linen</li><li>Colour: Black, Oak, Natural, Walnut</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/64d23dab3ae1ac005177d4aa905d4010e044c2f6-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/92239ef74db8fc5fad5fe93bd534ece8905691f6-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/8de117263b900a2f66682c7daf8662c474e52ba1-2000x2000.jpg",1,FixedPrice,498.00,GTC,Bourne End,SL8 5NF,"KK-CON-FIV-BLK-001",,"Kaiku","Black","Oak","Console Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-bedside-tables,"Grafton Black Bedside Table","<p>A bedside table with a solid oak drawer front and a faux concrete-effect top on a metal frame. 45 x 40 x 60cm, 16kg.</p><ul><li>Dimensions: 45 x 40 x 60 cm</li><li>Material: Metal, Oak</li><li>Colour: Black, Grey, Oak, Natural</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/9d19f86036e1302e2d5749be08e44cd34c3fb88c-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/371df10071272881199f192a77846bc87fd88ff3-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/574f09530dc42bd594b183c812aa5614d56a1c1a-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/16f6931f2d199b760886e47e9ea038a847b84549-2000x2000.jpg",1,FixedPrice,364.00,GTC,Bourne End,SL8 5NF,"KK-BEDT-GRAFTON-BLK-001",,"Kaiku","Black","Metal","Bedside Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-living-room-storage,"Grafton Black Chest of Drawers","<p>A three-drawer chest with solid oak drawer fronts, a faux concrete top and a slate grey metal frame. 90 x 50 x 85cm, 67kg (72kg boxed).</p><ul><li>Dimensions: 90 x 50 x 85 cm</li><li>Material: Metal, Oak, Painted wood, Faux concrete, Linen</li><li>Colour: Black, Grey</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/a725a5f242469f909b3db86e03ca429c52e53ccb-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/0b127169ac4f0b8ddab8983fac09600be335cfa1-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/c16a7f2f95c13d3f06af3dc3692dfd61629d047b-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/8186852327464f2fc6443844f862c65ccea2f7e3-2000x2000.jpg",1,FixedPrice,670.00,GTC,Bourne End,SL8 5NF,"KK-COD-GRA-BLK-001",,"Kaiku","Black","Metal","Living Room Storage",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-console-tables,"Grafton Black Console Table","<p>A console table with a concrete-effect top, a solid oak drawer front and a black metal frame, with one drawer. 140 x 35 x 80cm, 15.4kg.</p><ul><li>Dimensions: 140 x 35 x 80 cm</li><li>Material: Metal, Oak, Linen</li><li>Colour: Black, Grey, Natural</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/5a933aedfe31dfa590e6d79272c93df47bfeca51-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/cf648cd0bafaaa5ddb957c98f2c2ff25b30b2424-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/54ffb1a327831f5b03a99c57fece860d36548c44-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/452c736dbe0499b7763ae60404edbb181cae84ab-2000x2000.jpg",1,FixedPrice,606.00,GTC,Bourne End,SL8 5NF,"KK-CON-GRA-BLK-001",,"Kaiku","Black","Metal","Console Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-side-tables,"Grafton Black End Table","<p>An end table in solid oak on a black metal frame. 50 x 32 x 60cm, 7kg. Minor assembly may be required.</p><ul><li>Dimensions: 50 x 32 x 60 cm</li><li>Material: Metal, Oak, Linen, Concrete</li><li>Colour: Black, Grey, Natural</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/29075ff4cd689fbf87335887e79285cb421227d4-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/754183dd2b56f08428364a7b1630a9c7e783ce5b-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/22e8db2a2d9ee6ddf249586beb586cc6aafa3861-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/6c3140964474fca4cfee9019665abd14b8cd1ffb-2000x2000.jpg",1,FixedPrice,301.00,GTC,Bourne End,SL8 5NF,"KK-ET-GRA-BLK-001",,"Kaiku","Black","Metal","Side Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
